id	filename	md5	size	state
ad74eaa6-0cc5-412d-9479-6b7bb32c598d	ad74eaa6-0cc5-412d-9479-6b7bb32c598d/750dfd09-9a16-4737-81d7-92ac2b8aeccc.rna_seq.augmented_star_gene_counts.tsv	f47e794cda4610adceba772af4db8369	4229648	validated
b0bb2f51-074e-4ce5-96ad-682d06d71642	b0bb2f51-074e-4ce5-96ad-682d06d71642/6338f834-05cc-4d2e-9f5c-4a0386fe85c0.rna_seq.augmented_star_gene_counts.tsv	7181ec914f88a090a87720b836d842bb	4229091	validated
b0f51976-758a-43a3-bf31-02d61be5d456	b0f51976-758a-43a3-bf31-02d61be5d456/3180c916-5fbf-4fe4-89ec-b06a50f6ba04.rna_seq.augmented_star_gene_counts.tsv	7182af5148b7f48d410895e9371372da	4223430	validated
b3948fcd-4ff8-431f-8509-c12a16b5fbff	b3948fcd-4ff8-431f-8509-c12a16b5fbff/30a1cded-d4a2-475b-9d27-26299b7e71a9.rna_seq.augmented_star_gene_counts.tsv	c43eb6a7e71fa8d4e43757253c44978d	4222824	validated
b4c3d67b-680f-49e5-9932-8b316b0cacb4	b4c3d67b-680f-49e5-9932-8b316b0cacb4/48ff14b4-cfc0-4b77-a7ce-a3eae386d49a.rna_seq.augmented_star_gene_counts.tsv	e4bbeb69da0d7795c9c02040ee33769f	4223011	validated
b81ea192-d599-4cbf-8705-d8e979504387	b81ea192-d599-4cbf-8705-d8e979504387/cc3f8c96-36c7-464f-8a1b-a789a463be6d.rna_seq.augmented_star_gene_counts.tsv	0e5b64a3980f786797ff4c4972407d37	4229649	validated
badf0c48-31e4-4563-af48-4a99a5a24add	badf0c48-31e4-4563-af48-4a99a5a24add/4e062d31-68af-4930-b66d-23defbb933bc.rna_seq.augmented_star_gene_counts.tsv	c0fd8f0bc4b416caa3a1d6d1fa3b3322	4222841	validated
bc937377-2350-4df8-b68c-6ca7ce93429d	bc937377-2350-4df8-b68c-6ca7ce93429d/86c3abef-acdd-4355-a168-d74a17966cca.rna_seq.augmented_star_gene_counts.tsv	9297ef5b99b98c6eb8d043bc5a74244a	4205729	validated
bc96f31a-8238-4213-92e9-28f02ac685f6	bc96f31a-8238-4213-92e9-28f02ac685f6/331f2b62-8001-4fa4-ab33-830319a35388.rna_seq.augmented_star_gene_counts.tsv	ac0ae9a5606bf0124bd82bdbfbe296e8	4219283	validated
c2e3d444-8065-498d-b8e0-e24588405abf	c2e3d444-8065-498d-b8e0-e24588405abf/4292c037-ad43-40c1-aa90-7afd80fa3c2e.rna_seq.augmented_star_gene_counts.tsv	c8bcdd4f329e77fda1451fdc7bd46dbf	4222033	validated
c3570381-4519-4c0c-b179-7438bc21377d	c3570381-4519-4c0c-b179-7438bc21377d/531aa66b-7bf6-4991-bf35-993b645175c2.rna_seq.augmented_star_gene_counts.tsv	a0e716afc229da9e27822aa694c2ccbd	4236200	validated
c6cee9c7-d561-40dc-b3ee-efdf6dd5ec7d	c6cee9c7-d561-40dc-b3ee-efdf6dd5ec7d/3314468f-5a53-4770-b416-f45c3d491f71.rna_seq.augmented_star_gene_counts.tsv	52f88854d5c733985a0760711395a50f	4226906	validated
c7cadb70-c90d-424b-a34c-a2ba99c3a9c8	c7cadb70-c90d-424b-a34c-a2ba99c3a9c8/ca1dabef-b3f2-489e-aa64-aab3ce36c16f.rna_seq.augmented_star_gene_counts.tsv	84b223d1917fa29217eb875cc7fa9d03	4219997	validated
c7d2b0c4-5b72-44bf-b59e-990b2ee86231	c7d2b0c4-5b72-44bf-b59e-990b2ee86231/f40b2b52-daec-427d-ad4d-5b0ac47b78d5.rna_seq.augmented_star_gene_counts.tsv	d9106d380e5c0e089f19060c21508df7	4205874	validated
c9879120-2b2a-4bd2-b15c-fd47c2479e73	c9879120-2b2a-4bd2-b15c-fd47c2479e73/726ddf22-e149-476f-96dd-1f969e20ec33.rna_seq.augmented_star_gene_counts.tsv	e5e2b111570535cdaa124eb271b940be	4213032	validated
c9ce528e-0a1e-49e3-8533-98a11edf72d3	c9ce528e-0a1e-49e3-8533-98a11edf72d3/2face55e-df5b-4768-a895-7f08f449be3e.rna_seq.augmented_star_gene_counts.tsv	9c83bc1ce8ef15e82b9c091a40311785	4206556	validated
cb85de6f-132d-4846-b467-11e906cd2041	cb85de6f-132d-4846-b467-11e906cd2041/9bf8cab5-58e7-42bc-9f72-23ed6f5fcf0f.rna_seq.augmented_star_gene_counts.tsv	8432529414572029ba398e106511916d	4224259	validated
cef10b7b-e3fd-4fac-b37c-fa0a82276395	cef10b7b-e3fd-4fac-b37c-fa0a82276395/7647383a-ec7d-411f-8b82-487027693a05.rna_seq.augmented_star_gene_counts.tsv	696d45ea70e2c72901c7883307ad4c5e	4220700	validated
d7cd8d37-2cd7-44e5-a281-0f5067419e6c	d7cd8d37-2cd7-44e5-a281-0f5067419e6c/aa2da932-29eb-47ed-9725-62fc5af6b344.rna_seq.augmented_star_gene_counts.tsv	a089d827cc40f3aef043de65727ff78b	4221391	validated
d8269d07-2b46-4574-99a2-2d6ce30ecc97	d8269d07-2b46-4574-99a2-2d6ce30ecc97/eec60cf4-dddb-4ba8-bc9e-069d989ffd5d.rna_seq.augmented_star_gene_counts.tsv	55487a1873168b4de4489798b206101c	4216899	validated
d8bbef00-6774-47e1-a343-532af9195743	d8bbef00-6774-47e1-a343-532af9195743/f1e288dc-5344-42f9-b728-f104db0126d0.rna_seq.augmented_star_gene_counts.tsv	2924dc2d0dcce050dc9e352375789326	4227251	validated
d9023c71-e95b-49aa-9196-b785ef3a5cce	d9023c71-e95b-49aa-9196-b785ef3a5cce/a113228f-d06e-4017-be78-8d6bf497da89.rna_seq.augmented_star_gene_counts.tsv	0dca38ffd748f462cfe240d4c140dbcf	4221124	validated
d9107b68-b0df-4f4e-9724-0c9658336483	d9107b68-b0df-4f4e-9724-0c9658336483/5084c82d-98ac-4c98-8fc0-f6969c81b365.rna_seq.augmented_star_gene_counts.tsv	4bd45db9b5b8f574c99b801add000af5	4213980	validated
dc21c55f-32c2-486e-89d7-70dbc96a3505	dc21c55f-32c2-486e-89d7-70dbc96a3505/a81ec99c-96fd-49d3-a882-d745fd4995a1.rna_seq.augmented_star_gene_counts.tsv	b4815dd9633e665acee4528e08d2dbec	4196360	validated
e0f7e37e-f3c8-487a-8690-887732fb907e	e0f7e37e-f3c8-487a-8690-887732fb907e/8ac6650e-0d1a-4230-bf1b-54b21aeda978.rna_seq.augmented_star_gene_counts.tsv	84ad49a15e30a17044692332b7b2e556	4219351	validated
e2a4a773-4693-4026-832c-682148c0a89a	e2a4a773-4693-4026-832c-682148c0a89a/4995911c-6bf9-4c82-9327-776990835e79.rna_seq.augmented_star_gene_counts.tsv	c8b3574bc144c2a08d0ec43722ba2dd9	4223513	validated
e2f6e032-e16f-44ca-839c-a3e1cace79b7	e2f6e032-e16f-44ca-839c-a3e1cace79b7/267ac9db-e8d1-4b45-b041-2ade4a6505eb.rna_seq.augmented_star_gene_counts.tsv	c5b4630e4bed29ba89c340c6890bb9fc	4210021	validated
e3a7ea76-e50e-4681-9a8e-bcfa9e842d25	e3a7ea76-e50e-4681-9a8e-bcfa9e842d25/1df250d8-7b8e-4bcb-8dc6-756985d127f2.rna_seq.augmented_star_gene_counts.tsv	80836cdacda4026a805ba54d50f75ed8	4210835	validated
e55a16d0-7b91-4bd9-9313-6a4acd5eaa1f	e55a16d0-7b91-4bd9-9313-6a4acd5eaa1f/9a24c73c-d47f-4caf-b7ca-72c720f00d1d.rna_seq.augmented_star_gene_counts.tsv	76e1e49f337127eeb482f3c588d85c1e	4235630	validated
e5988211-f4b5-4327-8501-1707849ffb67	e5988211-f4b5-4327-8501-1707849ffb67/b69601b5-b491-48f0-80ef-efa3333306cf.rna_seq.augmented_star_gene_counts.tsv	01660f364aeb5b6d905227eb1c0f43a9	4221510	validated
e64df4a1-0024-4043-a75d-979022242e05	e64df4a1-0024-4043-a75d-979022242e05/084bf09f-b55d-488c-9f4d-f581c93a4df8.rna_seq.augmented_star_gene_counts.tsv	36af09d5c8328fc774a5a813d119dba3	4224968	validated
e8426113-8e56-4f3f-af33-8ee27af9c029	e8426113-8e56-4f3f-af33-8ee27af9c029/97aa7ff3-9d26-4121-87c9-703f998c1572.rna_seq.augmented_star_gene_counts.tsv	e6810a6efa6d86c66512810c7f5bb2f5	4202627	validated
eb13ef6f-0523-4370-bddc-bed10519713e	eb13ef6f-0523-4370-bddc-bed10519713e/e3db62ed-8517-4a60-aa1c-b474a6b4a997.rna_seq.augmented_star_gene_counts.tsv	9fac2ccb5780846ea9fabc674809e1cb	4226165	validated
ecd808c7-d809-47bd-9e9a-800c325b3f68	ecd808c7-d809-47bd-9e9a-800c325b3f68/a3235849-e305-4051-92d6-4dda3d66ea28.rna_seq.augmented_star_gene_counts.tsv	7d83838930d07dbddb4459b811100045	4219241	validated
ed3c7caf-1b73-4332-a6d5-6865905dcaa6	ed3c7caf-1b73-4332-a6d5-6865905dcaa6/d193fd87-102d-44ae-b07b-6534da3d8bb8.rna_seq.augmented_star_gene_counts.tsv	93dea169f36318c9fba10941377688bb	4257943	validated
f154f850-94d5-4d18-bd12-4e0f95f2d4d4	f154f850-94d5-4d18-bd12-4e0f95f2d4d4/d5b0ceca-3e64-4098-8f18-c1ef5719b277.rna_seq.augmented_star_gene_counts.tsv	bdd188606ddc2778d40bdce2d49c1da9	4219381	validated
f4f1ce9a-d076-45a7-8046-7df269cd3a94	f4f1ce9a-d076-45a7-8046-7df269cd3a94/a8d0bc3c-ae1d-4c8d-8237-67b59071068e.rna_seq.augmented_star_gene_counts.tsv	3449847920bfeba12898dfede1b88176	4216660	validated
f6f3124b-ec8b-4d66-b85f-6549470d9c0d	f6f3124b-ec8b-4d66-b85f-6549470d9c0d/7b4aa511-f1d7-44a6-b9b9-bcf00aa09e65.rna_seq.augmented_star_gene_counts.tsv	0b8c4a546e7db2b899508c88c4991a9d	4216782	validated
f76b464d-1b7b-4dd1-8e0b-c6fd06df8d81	f76b464d-1b7b-4dd1-8e0b-c6fd06df8d81/640812d5-f191-47a9-a2d5-a0dfb509f8af.rna_seq.augmented_star_gene_counts.tsv	af175955a9577219bbb431463e0d1592	4229306	validated
f7907bf2-b42f-4d3b-934c-abeeae6f3eee	f7907bf2-b42f-4d3b-934c-abeeae6f3eee/dce62877-ee24-4e9c-8b40-98dbc59da903.rna_seq.augmented_star_gene_counts.tsv	391815fc5de62157cf9967e505c099cd	4200989	validated
f956d331-683c-404e-95aa-274e6e5ed042	f956d331-683c-404e-95aa-274e6e5ed042/e9dcf3bd-46c9-4bc8-9cc5-78a14fb243bf.rna_seq.augmented_star_gene_counts.tsv	73ca0b4066803d5fda501b76232319ff	4177373	validated
fb8f9a51-494f-4789-b82c-40325ec71d4d	fb8f9a51-494f-4789-b82c-40325ec71d4d/6ec98c7b-f59e-4425-a487-1246d2f0f9e7.rna_seq.augmented_star_gene_counts.tsv	eff726ae4d8e2587815e1bdf98f187c4	4212490	validated
